Student_ID,Student Domain
7685238,Other
7698741,Technical
7708550,Technical
7672639,Technical
78666353,Technical
7684256,Technical
7708104,Technical
7709628,Technical
7693661,Non-Technical
7710547,Non-Technical
7679501,Technical
7657670,Technical
78655992,Technical
7657598,Other
7656556,Technical
7655874,Technical
7673094,Other
7688675,Non-Technical
7668823,Technical
7698109,Technical
7671988,Technical
7680279,Other
7707010,Technical
78659804,Technical
7677490,Technical
7672535,Technical
7706984,Technical
7656933,Technical
7666711,Technical
78666659,Other
7665656,Technical
7690376,Technical
7694272,Other
7666932,Management
7677256,Technical
7710916,Non-Technical
78656106,Technical
7658230,Technical
7709166,Technical
7678033,Technical
7660461,Technical
7686937,Other
78658928,Technical
78657853,Technical
78664810,Technical
78656303,Technical
7673471,Non-Technical
78666084,Technical
7659934,Other
7693768,Other
7672234,Technical
7684842,Technical
78663733,Technical
7679323,Technical
7695891,Other
78657093,Technical
78654412,Technical
7657061,Technical
7708960,Other
7707237,Technical
7672331,Non-Technical
7708723,Technical
78665109,Technical
7681133,Technical
78666539,Technical
7701106,Technical
7711485,Management
7678365,Technical
7673161,Technical
7666347,Technical
78658821,Management
78664220,Technical
78658680,Technical
7701249,Technical
7685392,Other
7663976,Technical
78655002,Technical
78665005,Technical
78657989,Technical
7672882,Technical
78657954,Technical
7669371,Technical
7705810,Technical
7677890,Technical
7663896,Technical
7663565,Other
7655113,Technical
7685840,Non-Technical
7695379,Technical
7686979,Management
7693550,Technical
7701307,Technical
78657214,Other
7655909,Technical
7694037,Technical
7707504,Technical
7708440,Technical
7710974,Technical
7666844,Technical
7678888,Technical
7693506,Technical
7657133,Technical
7661643,Other
78659185,Other
7680491,Technical
7695692,Technical
78664187,Technical
7688326,Technical
7706669,Technical
7695532,Technical
7699236,Non-Technical
7656253,Technical
7703441,Other
7687985,Technical
7705861,Technical
7660198,Technical
7697887,Technical
7670367,Technical
7655195,Finance
7683784,Other
7676417,Technical
7707148,Other
7679439,Non-Technical
7686752,Technical
7684541,Technical
78656625,Technical
7676472,Technical
7666176,Technical
7693926,Technical
7669216,Technical
7680461,Technical
7693108,Technical
7684770,Technical
7654403,Technical
7676590,Technical
7686829,Technical
7680165,Management
7659030,Management
7710691,Technical
7709850,Other
7695312,Other
7657291,Technical
7709091,Technical
7654426,Technical
7696188,Technical
7700929,Technical
7685157,Technical
78657748,Technical
7664159,Technical
7665892,Technical
7696260,Technical
78666416,Technical
7700810,Technical
7665423,Technical
7658829,Technical
7655787,Technical
78663656,Technical
7698527,Non-Technical
7692770,Technical
7686528,Technical
78660251,Technical
7678482,Other
78661728,Technical
7700353,Technical
7701182,Technical
7707866,Technical
7691685,Technical
7699799,Technical
7657713,Technical
7709196,Other
7666534,Technical
7688931,Other
7709475,Technical
7701568,Technical
7671942,Technical
7690435,Technical
78661212,Technical
7684116,Technical
7678963,Technical
7692332,Technical
7702904,Technical
7662402,Technical
78665766,Management
7693031,Technical
7657169,Technical
7660809,Technical
7692123,Technical
7682054,Technical
7658261,Technical
7690372,Technical
7681362,Non-Technical
7683919,Technical
7701704,Technical
78657826,Technical
7700669,Technical
78656624,Technical
7684164,Technical
78662595,Technical
7689837,Technical
78668106,Other
78660018,Technical
7675078,Technical
78661044,Technical
7710359,Other
7695435,Other
7676804,Technical
7694002,Non-Technical
7673345,Non-Technical
7689152,Technical
7661743,Technical
7664301,Other
78660203,Technical
7668737,Technical
78657728,Non-Technical
78664563,Non-Technical
7655075,Technical
7674465,Technical
7699955,Technical
7658336,Other
7665979,Technical
7686511,Technical
7691078,Technical
7707292,Technical
78656514,Management
7702027,Technical
7701747,Technical
7680937,Technical
7706416,Non-Technical
7666798,Technical
7660185,Non-Technical
7700785,Other
78668031,Other
7679679,Technical
78661764,Technical
7711243,Technical
78666065,Technical
7701126,Technical
78657875,Technical
78667531,Technical
78658109,Technical
7672562,Non-Technical
78656022,Technical
78660070,Technical
7701554,Technical
7687592,Technical
7673872,Technical
7710440,Technical
7669702,Technical
7710287,Technical
7698221,Technical
78661906,Technical
7655857,Technical
7676033,Technical
7688564,Technical
78656786,Technical
7701768,Technical
7700529,Technical
78665363,Technical
7669154,Technical
78655321,Technical
7676231,Technical
7672130,Other
7685821,Technical
7657897,Technical
7710426,Technical
7707227,Technical
78658671,Technical
7708194,Other
78656041,Technical
7658275,Technical
7686379,Other
7694942,Technical
7656727,Technical
78655778,Technical
7699231,Other
7654657,Technical
78658432,Technical
7686816,Technical
7665799,Technical
7669571,Technical
78654766,Management
7676430,Technical
78654863,Other
78656336,Technical
7671886,Non-Technical
7657076,Technical
7693577,Technical
7678311,Technical
7689278,Management
7654903,Technical
7680699,Other
78655027,Other
7694741,Technical
7693708,Non-Technical
7664041,Technical
7678578,Management
7700680,Technical
7654365,Non-Technical
7696571,Technical
7656872,Management
7683579,Technical
7708878,Technical
7684094,Management
7687905,Technical
7662607,Technical
78654935,Technical
7705725,Technical
7707111,Technical
78658294,Other
7694254,Technical
78658820,Technical
7654969,Technical
7660048,Technical
7681045,Non-Technical
7680235,Technical
7670245,Technical
7703662,Technical
78665211,Technical
7705930,Technical
78665503,Technical
7689824,Technical
78663466,Technical
7654507,Management
7661706,Non-Technical
78664113,Technical
7703084,Other
7682024,Technical
7655566,Technical
7665310,Technical
78663586,Technical
78663489,Technical
78665087,Non-Technical
7671819,Other
7659428,Technical
7685848,Technical
7674498,Technical
7674994,Non-Technical
7698356,Technical
7692305,Technical
78662164,Technical
7701115,Technical
7708957,Technical
7703747,Technical
7658798,Technical
7688989,Management
7669089,Technical
7674425,Other
7701600,Technical
7669717,Technical
78664459,Technical
7680634,Non-Technical
7666568,Technical
7657277,Technical
7665768,Technical
7662249,Technical
7676384,Technical
7708050,Technical
7685107,Non-Technical
7665420,Other
7680531,Technical
7666432,Technical
7666756,Technical
78664417,Other
7691175,Other
7656955,Technical
7659082,Technical
7655687,Non-Technical
7656532,Technical
7657568,Non-Technical
78663698,Technical
7674457,Technical
7659503,Technical
7684602,Technical
7709760,Technical
7662262,Technical
7668959,Technical
7657459,Technical
7711057,Technical
7658257,Management
7658436,Non-Technical
7680663,Technical
7680597,Other
78655785,Technical
7667323,Non-Technical
7710906,Technical
7665516,Technical
7709328,Technical
7702044,Technical
7657160,Other
7688122,Technical
7705391,Technical
7709846,Other
7663053,Technical
78658186,Technical
78657497,Non-Technical
7669418,Technical
78663980,Technical
7656031,Technical
7705902,Technical
7704359,Technical
7687287,Technical
7708811,Technical
7684377,Technical
7709609,Technical
7689624,Technical
7655923,Technical
7672350,Technical
7699811,Non-Technical
7685738,Technical
78666635,Technical
78664097,Technical
7666169,Technical
7682737,Technical
7704292,Other
7706832,Other
78660293,Technical
7672135,Technical
7666267,Technical
7686921,Management
78659812,Technical
78664968,Technical
7683249,Technical
7691377,Technical
7683038,Technical
7699682,Management
7654865,Technical
7683236,Technical
7655386,Technical
78662482,Technical
7689252,Technical
7701351,Non-Technical
7668145,Technical
7701438,Technical
78668472,Technical
7708182,Technical
7683114,Technical
7696815,Technical
7663255,Technical
7662544,Technical
7664592,Non-Technical
7684192,Technical
7665541,Technical
78655217,Technical
78657113,Non-Technical
7687585,Other
7689667,Technical
7694319,Other
7683891,Technical
7682900,Technical
7670972,Technical
78657552,Finance
7680065,Other
78661579,Technical
7660432,Other
7657616,Technical
7676052,Technical
7688279,Non-Technical
7685515,Non-Technical
7692076,Technical
7704406,Technical
78654452,Technical
7700532,Other
7711780,Technical
7684080,Non-Technical
7690207,Technical
7699759,Technical
7699082,Non-Technical
7682459,Technical
7703872,Technical
7690741,Technical
78668096,Technical
78668590,Technical
7685362,Other
7702002,Non-Technical
7709766,Technical
7690707,Technical
7693005,Technical
7657795,Non-Technical
7669768,Technical
78667617,Technical
7705443,Technical
7673303,Technical
7707415,Non-Technical
7709729,Technical
7680382,Management
7695093,Other
7706444,Management
7683413,Management
7669262,Technical
7673278,Technical
7706956,Technical
7680482,Non-Technical
7709675,Technical
7699922,Technical
7677652,Technical
7689636,Technical
7706138,Technical
7711419,Technical
7680358,Technical
7667941,Technical
7664061,Other
7683712,Technical
78656314,Technical
7670346,Non-Technical
7685380,Non-Technical
7709311,Technical
7663694,Technical
7674072,Other
7684427,Technical
7680223,Management
7670128,Technical
7711470,Technical
7666602,Finance
7656835,Technical
7697469,Technical
7673196,Management
7665774,Technical
7693411,Technical
7656471,Technical
7698158,Finance
7684829,Non-Technical
7659940,Technical
78660205,Technical
7682342,Technical
7655917,Other
7673722,Technical
7667472,Management
78657807,Technical
7711800,Technical
78657788,Other
7665275,Technical
7700252,Technical
7662286,Technical
7701869,Technical
7697407,Technical
7691452,Technical
7681574,Other
7698989,Technical
78665343,Technical
7673021,Other
7704858,Technical
7656240,Technical
7682730,Technical
7688529,Technical
7656189,Technical
7693323,Technical
78661539,Technical
7665938,Technical
7669223,Technical
7661869,Technical
7702718,Technical
78658522,Non-Technical
7654614,Other
7663301,Technical
7668112,Technical
7677596,Technical
7681821,Technical
7696051,Other
78660470,Technical
7694760,Technical
7700033,Management
7659044,Technical
7704311,Technical
7655055,Technical
7675192,Technical
7691783,Technical
7705226,Technical
78654855,Technical
7703312,Technical
7670318,Other
7681051,Technical
7690032,Technical
7700019,Technical
7704872,Technical
7700475,Technical
7666366,Technical
7697511,Technical
7655920,Technical
7658669,Technical
7657464,Non-Technical
7696667,Technical
7696826,Technical
78660372,Technical
7680870,Technical
7680726,Other
78662165,Technical
7706634,Other
7676901,Technical
78656601,Technical
78664010,Technical
78661134,Technical
7681336,Technical
7689706,Other
7685609,Technical
7683689,Other
7704259,Other
7702435,Management
78658585,Management
7669581,Other
7711740,Technical
7663917,Technical
7665008,Technical
7661952,Other
7696106,Technical
7677282,Technical
7682386,Technical
7660546,Management
7682868,Technical
7696493,Technical
7695330,Non-Technical
7701149,Technical
7660900,Technical
7671017,Technical
7671244,Technical
7679188,Other
7688890,Technical
7682889,Technical
7689910,Technical
7682536,Other
7687812,Technical
7711532,Technical
7675027,Technical
78668538,Technical
7696995,Technical
7688933,Management
78663172,Technical
7698327,Technical
7654887,Other
7654536,Technical
7678277,Management
78663999,Technical
7674273,Technical
7709101,Other
7667189,Technical
78665871,Non-Technical
7684668,Technical
78661384,Technical
7664139,Technical
78655470,Technical
78657511,Technical
7654825,Technical
78654441,Non-Technical
78665107,Non-Technical
7698560,Technical
7698292,Non-Technical
78668720,Technical
7697602,Technical
78657257,Management
7685893,Technical
7704426,Technical
7655577,Technical
7682353,Other
7674120,Technical
7676139,Technical
7665948,Technical
7710581,Technical
7673268,Technical
78666857,Technical
7704258,Technical
7683205,Technical
78655320,Technical
7669973,Technical
7672274,Technical
7695707,Finance
7672990,Technical
78655232,Technical
7675907,Technical
78655469,Technical
7687176,Other
7669104,Technical
7676525,Technical
7698001,Management
7696306,Technical
7672495,Technical
7670580,Technical
7711755,Technical
7708501,Technical
7684290,Technical
7699377,Technical
7706285,Technical
78659888,Technical
78663243,Technical
7698169,Technical
78661003,Technical
7663668,Management
7655067,Other
7695077,Technical
78657489,Other
7710153,Management
7685946,Other
7677805,Technical
7655593,Technical
7662047,Technical
7685850,Technical
7668467,Technical
7690172,Technical
7708589,Technical
7667922,Other
78655489,Technical
7686803,Other
7693835,Technical
78654348,Non-Technical
7711712,Technical
7701825,Management
78655816,Other
7709908,Technical
78665373,Technical
78656847,Technical
78668586,Technical
7667879,Technical
7660650,Technical
7663339,Technical
78654542,Management
7705048,Technical
78655333,Technical
7674148,Technical
7689335,Technical
7705821,Other
7700514,Technical
7655908,Technical
7669179,Technical
7670335,Technical
7697121,Technical
7688482,Technical
7675154,Non-Technical
7711849,Technical
7694802,Technical
78663336,Technical
78661307,Technical
7703077,Other
7661712,Other
7663638,Technical
7711309,Technical
7687502,Non-Technical
7694214,Technical
7682466,Technical
7708158,Technical
7702535,Other
7688954,Non-Technical
78657886,Technical
78660597,Technical
7703874,Technical
7700954,Non-Technical
7692007,Technical
7670799,Technical
7688653,Technical
7660978,Technical
7689949,Technical
7709358,Technical
7697263,Technical
7711734,Technical
7710358,Other
78666763,Management
7693025,Technical
7699954,Technical
7668220,Technical
7656290,Technical
7704333,Technical
7690024,Technical
7666269,Technical
7699567,Technical
7706100,Technical
7659201,Technical
7682452,Technical
7688429,Other
78660553,Other
7711765,Technical
7690053,Technical
7679537,Technical
7691212,Other
7671079,Technical
78655164,Technical
78654638,Technical
7706046,Technical
7661627,Management
7668331,Technical
7702910,Technical
78660911,Technical
7704580,Other
7655691,Technical
